w4脉冲幅值,w4幅值_固定,w4幅值_跳变,w4幅值_滑变,w4幅值_组变,w4幅值_参差,w4脉冲载频,w4载频_固定,w4载频_跳变,w4载频_滑变,w4载频_组变,w4载频_参差,w4重复周期,w4周期_固定,w4周期_跳变,w4周期_滑变,w4周期_组变,w4周期_参差,w4脉冲宽度,w4脉宽_固定,w4脉宽_跳变,w4脉宽_滑变,w4脉宽_组变,w4脉宽_参差,标签
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
22.07483976,0,22.07483976,0,0,0,9570,0,0,0,9570,0,12.3,0,0,12.3,0,0,1.1,0,0,0,0,1.1,4
21.1704947,0,21.1704947,0,0,0,9570,0,0,0,9570,0,12.35,0,0,12.35,0,0,1.5,0,0,0,0,1.5,4
22.13687814,0,22.13687814,0,0,0,9570,0,0,0,9570,0,12.4,0,0,12.4,0,0,1.9,0,0,0,0,1.9,4
22.67817817,0,22.67817817,0,0,0,9570,0,0,0,9570,0,12.45,0,0,12.45,0,0,1.1,0,0,0,0,1.1,4
19.68992756,0,19.68992756,0,0,0,9570,0,0,0,9570,0,12.5,0,0,12.5,0,0,1.5,0,0,0,0,1.5,4
16.86553756,0,16.86553756,0,0,0,9570,0,0,0,9570,0,12.55,0,0,12.55,0,0,1.9,0,0,0,0,1.9,4
22.7625937,0,22.7625937,0,0,0,9570,0,0,0,9570,0,12.3,0,0,12.3,0,0,1.1,0,0,0,0,1.1,4
21.8995388,0,21.8995388,0,0,0,9570,0,0,0,9570,0,12.35,0,0,12.35,0,0,1.5,0,0,0,0,1.5,4
28.95443838,0,28.95443838,0,0,0,9570,0,0,0,9570,0,12.4,0,0,12.4,0,0,1.9,0,0,0,0,1.9,4
24.53542395,0,24.53542395,0,0,0,9570,0,0,0,9570,0,12.45,0,0,12.45,0,0,1.1,0,0,0,0,1.1,4
25.36297263,0,25.36297263,0,0,0,9570,0,0,0,9570,0,12.5,0,0,12.5,0,0,1.5,0,0,0,0,1.5,4
17.96171783,0,17.96171783,0,0,0,9570,0,0,0,9570,0,12.55,0,0,12.55,0,0,1.9,0,0,0,0,1.9,4
22.21825189,0,22.21825189,0,0,0,9570,0,0,0,9570,0,12.3,0,0,12.3,0,0,1.1,0,0,0,0,1.1,4
28.04086079,0,28.04086079,0,0,0,9570,0,0,0,9570,0,12.35,0,0,12.35,0,0,1.5,0,0,0,0,1.5,4
25.89516844,0,25.89516844,0,0,0,9570,0,0,0,9570,0,12.4,0,0,12.4,0,0,1.9,0,0,0,0,1.9,4
23.80547925,0,23.80547925,0,0,0,9570,0,0,0,9570,0,12.45,0,0,12.45,0,0,1.1,0,0,0,0,1.1,4
18.89421773,0,18.89421773,0,0,0,9570,0,0,0,9570,0,12.5,0,0,12.5,0,0,1.5,0,0,0,0,1.5,4
29.44983357,0,29.44983357,0,0,0,9570,0,0,0,9570,0,12.55,0,0,12.55,0,0,1.9,0,0,0,0,1.9,4
24.10313267,0,24.10313267,0,0,0,9570,0,0,0,9570,0,12.3,0,0,12.3,0,0,1.1,0,0,0,0,1.1,4
28.4437657,0,28.4437657,0,0,0,9570,0,0,0,9570,0,12.35,0,0,12.35,0,0,1.5,0,0,0,0,1.5,4
27.51101379,0,27.51101379,0,0,0,9570,0,0,0,9570,0,12.4,0,0,12.4,0,0,1.9,0,0,0,0,1.9,4
18.61697518,0,18.61697518,0,0,0,9570,0,0,0,9570,0,12.45,0,0,12.45,0,0,1.1,0,0,0,0,1.1,4
24.05801071,0,24.05801071,0,0,0,9570,0,0,0,9570,0,12.5,0,0,12.5,0,0,1.5,0,0,0,0,1.5,4
16.52576292,0,16.52576292,0,0,0,9570,0,0,0,9570,0,12.55,0,0,12.55,0,0,1.9,0,0,0,0,1.9,4
29.72263142,0,29.72263142,0,0,0,9570,0,0,0,9570,0,12.3,0,0,12.3,0,0,1.1,0,0,0,0,1.1,4
18.64470864,0,18.64470864,0,0,0,9570,0,0,0,9570,0,12.35,0,0,12.35,0,0,1.5,0,0,0,0,1.5,4
24.57550869,0,24.57550869,0,0,0,9570,0,0,0,9570,0,12.4,0,0,12.4,0,0,1.9,0,0,0,0,1.9,4
26.37584286,0,26.37584286,0,0,0,9570,0,0,0,9570,0,12.45,0,0,12.45,0,0,1.1,0,0,0,0,1.1,4
17.59195442,0,17.59195442,0,0,0,9570,0,0,0,9570,0,12.5,0,0,12.5,0,0,1.5,0,0,0,0,1.5,4
24.77550244,0,24.77550244,0,0,0,9570,0,0,0,9570,0,12.55,0,0,12.55,0,0,1.9,0,0,0,0,1.9,4
16.89801143,0,16.89801143,0,0,0,9570,0,0,0,9570,0,12.3,0,0,12.3,0,0,1.1,0,0,0,0,1.1,4
16.94601947,0,16.94601947,0,0,0,9570,0,0,0,9570,0,12.35,0,0,12.35,0,0,1.5,0,0,0,0,1.5,4
24.31171413,0,24.31171413,0,0,0,9570,0,0,0,9570,0,12.4,0,0,12.4,0,0,1.9,0,0,0,0,1.9,4
21.76743998,0,21.76743998,0,0,0,9570,0,0,0,9570,0,12.45,0,0,12.45,0,0,1.1,0,0,0,0,1.1,4
19.76880819,0,19.76880819,0,0,0,9570,0,0,0,9570,0,12.5,0,0,12.5,0,0,1.5,0,0,0,0,1.5,4
20.69713047,0,20.69713047,0,0,0,9570,0,0,0,9570,0,12.55,0,0,12.55,0,0,1.9,0,0,0,0,1.9,4
21.00128044,0,21.00128044,0,0,0,9570,0,0,0,9570,0,12.3,0,0,12.3,0,0,1.1,0,0,0,0,1.1,4
23.38581833,0,23.38581833,0,0,0,9570,0,0,0,9570,0,12.35,0,0,12.35,0,0,1.5,0,0,0,0,1.5,4
17.94444345,0,17.94444345,0,0,0,9570,0,0,0,9570,0,12.4,0,0,12.4,0,0,1.9,0,0,0,0,1.9,4
16.78497118,0,16.78497118,0,0,0,9570,0,0,0,9570,0,12.45,0,0,12.45,0,0,1.1,0,0,0,0,1.1,4
