w2脉冲幅值,w2幅值_固定,w2幅值_跳变,w2幅值_滑变,w2幅值_组变,w2幅值_参差,w4脉冲载频,w4载频_固定,w4载频_跳变,w4载频_滑变,w4载频_组变,w4载频_参差,w4重复周期,w4周期_固定,w4周期_跳变,w4周期_滑变,w4周期_组变,w4周期_参差,w4脉冲宽度,w4脉宽_固定,w4脉宽_跳变,w4脉宽_滑变,w4脉宽_组变,w4脉宽_参差,标签
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16.016641814244835,0.0,16.016641814244835,0.0,0.0,0.0,9660.0,0.0,0.0,0.0,9660.0,0.0,11.3,0.0,0.0,11.3,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0
16.16441935883611,0.0,16.16441935883611,0.0,0.0,0.0,9660.0,0.0,0.0,0.0,9660.0,0.0,11.350000000000001,0.0,0.0,11.350000000000001,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.6,1.0
22.74952413922391,0.0,22.74952413922391,0.0,0.0,0.0,9660.0,0.0,0.0,0.0,9660.0,0.0,11.400000000000002,0.0,0.0,11.400000000000002,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.7,1.0
23.33359848887036,0.0,23.33359848887036,0.0,0.0,0.0,9660.0,0.0,0.0,0.0,9660.0,0.0,11.450000000000003,0.0,0.0,11.450000000000003,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.8,1.0
17.62415635644958,0.0,17.62415635644958,0.0,0.0,0.0,9660.0,0.0,0.0,0.0,9660.0,0.0,11.500000000000004,0.0,0.0,11.500000000000004,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.9,1.0
21.064405773593563,0.0,21.064405773593563,0.0,0.0,0.0,9660.0,0.0,0.0,0.0,9660.0,0.0,11.550000000000004,0.0,0.0,11.550000000000004,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0
23.511529660718228,0.0,23.511529660718228,0.0,0.0,0.0,9660.0,0.0,0.0,0.0,9660.0,0.0,11.3,0.0,0.0,11.3,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.6,1.0
27.332527920516917,0.0,27.332527920516917,0.0,0.0,0.0,9660.0,0.0,0.0,0.0,9660.0,0.0,11.350000000000001,0.0,0.0,11.350000000000001,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.7,1.0
18.33465577842198,0.0,18.33465577842198,0.0,0.0,0.0,9660.0,0.0,0.0,0.0,9660.0,0.0,11.400000000000002,0.0,0.0,11.400000000000002,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.8,1.0
27.293517277213347,0.0,27.293517277213347,0.0,0.0,0.0,9660.0,0.0,0.0,0.0,9660.0,0.0,11.450000000000003,0.0,0.0,11.450000000000003,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.9,1.0
21.679158243397374,0.0,21.679158243397374,0.0,0.0,0.0,9660.0,0.0,0.0,0.0,9660.0,0.0,11.500000000000004,0.0,0.0,11.500000000000004,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0
20.469747716568655,0.0,20.469747716568655,0.0,0.0,0.0,9660.0,0.0,0.0,0.0,9660.0,0.0,11.550000000000004,0.0,0.0,11.550000000000004,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.6,1.0
18.74456165199925,0.0,18.74456165199925,0.0,0.0,0.0,9660.0,0.0,0.0,0.0,9660.0,0.0,11.3,0.0,0.0,11.3,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.7,1.0
27.681898492410525,0.0,27.681898492410525,0.0,0.0,0.0,9660.0,0.0,0.0,0.0,9660.0,0.0,11.350000000000001,0.0,0.0,11.350000000000001,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.8,1.0
16.571404657141194,0.0,16.571404657141194,0.0,0.0,0.0,9660.0,0.0,0.0,0.0,9660.0,0.0,11.400000000000002,0.0,0.0,11.400000000000002,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.9,1.0
17.530213971659975,0.0,17.530213971659975,0.0,0.0,0.0,9660.0,0.0,0.0,0.0,9660.0,0.0,11.450000000000003,0.0,0.0,11.450000000000003,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0
20.095991964487524,0.0,20.095991964487524,0.0,0.0,0.0,9660.0,0.0,0.0,0.0,9660.0,0.0,11.500000000000004,0.0,0.0,11.500000000000004,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.6,1.0
28.580531879463948,0.0,28.580531879463948,0.0,0.0,0.0,9660.0,0.0,0.0,0.0,9660.0,0.0,11.550000000000004,0.0,0.0,11.550000000000004,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.7,1.0
17.578538248885014,0.0,17.578538248885014,0.0,0.0,0.0,9660.0,0.0,0.0,0.0,9660.0,0.0,11.3,0.0,0.0,11.3,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.8,1.0
22.16442661767648,0.0,22.16442661767648,0.0,0.0,0.0,9660.0,0.0,0.0,0.0,9660.0,0.0,11.350000000000001,0.0,0.0,11.350000000000001,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.9,1.0
