w3脉冲幅值,w3幅值_固定,w3幅值_跳变,w3幅值_滑变,w3幅值_组变,w3幅值_参差,w1脉冲载频,w1载频_固定,w1载频_跳变,w1载频_滑变,w1载频_组变,w1载频_参差,w1重复周期,w1周期_固定,w1周期_跳变,w1周期_滑变,w1周期_组变,w1周期_参差,w1脉冲宽度,w1脉宽_固定,w1脉宽_跳变,w1脉宽_滑变,w1脉宽_组变,w1脉宽_参差,标签
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23.285493320817306,0.0,23.285493320817306,0.0,0.0,0.0,9760.0,0.0,0.0,0.0,9760.0,0.0,7.3,0.0,0.0,7.3,0.0,0.0,2.5,0.0,0.0,0.0,0.0,2.5,1.0
26.16744278011255,0.0,26.16744278011255,0.0,0.0,0.0,9760.0,0.0,0.0,0.0,9760.0,0.0,7.35,0.0,0.0,7.35,0.0,0.0,2.6,0.0,0.0,0.0,0.0,2.6,1.0
25.82558392400585,0.0,25.82558392400585,0.0,0.0,0.0,9760.0,0.0,0.0,0.0,9760.0,0.0,7.3999999999999995,0.0,0.0,7.3999999999999995,0.0,0.0,2.7,0.0,0.0,0.0,0.0,2.7,1.0
34.22776246177699,0.0,34.22776246177699,0.0,0.0,0.0,9760.0,0.0,0.0,0.0,9760.0,0.0,7.449999999999999,0.0,0.0,7.449999999999999,0.0,0.0,2.8,0.0,0.0,0.0,0.0,2.8,1.0
20.494333491959832,0.0,20.494333491959832,0.0,0.0,0.0,9760.0,0.0,0.0,0.0,9760.0,0.0,7.499999999999999,0.0,0.0,7.499999999999999,0.0,0.0,2.9,0.0,0.0,0.0,0.0,2.9,1.0
32.1898162476093,0.0,32.1898162476093,0.0,0.0,0.0,9760.0,0.0,0.0,0.0,9760.0,0.0,7.549999999999999,0.0,0.0,7.549999999999999,0.0,0.0,2.5,0.0,0.0,0.0,0.0,2.5,1.0
26.785150736313874,0.0,26.785150736313874,0.0,0.0,0.0,9760.0,0.0,0.0,0.0,9760.0,0.0,7.599999999999999,0.0,0.0,7.599999999999999,0.0,0.0,2.6,0.0,0.0,0.0,0.0,2.6,1.0
24.6918755330362,0.0,24.6918755330362,0.0,0.0,0.0,9760.0,0.0,0.0,0.0,9760.0,0.0,7.3,0.0,0.0,7.3,0.0,0.0,2.7,0.0,0.0,0.0,0.0,2.7,1.0
20.991474417956006,0.0,20.991474417956006,0.0,0.0,0.0,9760.0,0.0,0.0,0.0,9760.0,0.0,7.35,0.0,0.0,7.35,0.0,0.0,2.8,0.0,0.0,0.0,0.0,2.8,1.0
29.427233925396358,0.0,29.427233925396358,0.0,0.0,0.0,9760.0,0.0,0.0,0.0,9760.0,0.0,7.3999999999999995,0.0,0.0,7.3999999999999995,0.0,0.0,2.9,0.0,0.0,0.0,0.0,2.9,1.0
30.312689345688092,0.0,30.312689345688092,0.0,0.0,0.0,9760.0,0.0,0.0,0.0,9760.0,0.0,7.449999999999999,0.0,0.0,7.449999999999999,0.0,0.0,2.5,0.0,0.0,0.0,0.0,2.5,1.0
28.144917769816562,0.0,28.144917769816562,0.0,0.0,0.0,9760.0,0.0,0.0,0.0,9760.0,0.0,7.499999999999999,0.0,0.0,7.499999999999999,0.0,0.0,2.6,0.0,0.0,0.0,0.0,2.6,1.0
28.48701372013124,0.0,28.48701372013124,0.0,0.0,0.0,9760.0,0.0,0.0,0.0,9760.0,0.0,7.549999999999999,0.0,0.0,7.549999999999999,0.0,0.0,2.7,0.0,0.0,0.0,0.0,2.7,1.0
22.339121421655967,0.0,22.339121421655967,0.0,0.0,0.0,9760.0,0.0,0.0,0.0,9760.0,0.0,7.599999999999999,0.0,0.0,7.599999999999999,0.0,0.0,2.8,0.0,0.0,0.0,0.0,2.8,1.0
32.9507333872837,0.0,32.9507333872837,0.0,0.0,0.0,9760.0,0.0,0.0,0.0,9760.0,0.0,7.3,0.0,0.0,7.3,0.0,0.0,2.9,0.0,0.0,0.0,0.0,2.9,1.0
23.28983155821892,0.0,23.28983155821892,0.0,0.0,0.0,9760.0,0.0,0.0,0.0,9760.0,0.0,7.35,0.0,0.0,7.35,0.0,0.0,2.5,0.0,0.0,0.0,0.0,2.5,1.0
27.1750584297955,0.0,27.1750584297955,0.0,0.0,0.0,9760.0,0.0,0.0,0.0,9760.0,0.0,7.3999999999999995,0.0,0.0,7.3999999999999995,0.0,0.0,2.6,0.0,0.0,0.0,0.0,2.6,1.0
33.28858728036333,0.0,33.28858728036333,0.0,0.0,0.0,9760.0,0.0,0.0,0.0,9760.0,0.0,7.449999999999999,0.0,0.0,7.449999999999999,0.0,0.0,2.7,0.0,0.0,0.0,0.0,2.7,1.0
32.79343243958371,0.0,32.79343243958371,0.0,0.0,0.0,9760.0,0.0,0.0,0.0,9760.0,0.0,7.499999999999999,0.0,0.0,7.499999999999999,0.0,0.0,2.8,0.0,0.0,0.0,0.0,2.8,1.0
32.910747287955935,0.0,32.910747287955935,0.0,0.0,0.0,9760.0,0.0,0.0,0.0,9760.0,0.0,7.549999999999999,0.0,0.0,7.549999999999999,0.0,0.0,2.9,0.0,0.0,0.0,0.0,2.9,1.0
