w1脉冲幅值,w1幅值_固定,w1幅值_跳变,w1幅值_滑变,w1幅值_组变,w1幅值_参差,w6脉冲载频,w6载频_固定,w6载频_跳变,w6载频_滑变,w6载频_组变,w6载频_参差,w6重复周期,w6周期_固定,w6周期_跳变,w6周期_滑变,w6周期_组变,w6周期_参差,w6脉冲宽度,w6脉宽_固定,w6脉宽_跳变,w6脉宽_滑变,w6脉宽_组变,w6脉宽_参差,标签
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26.704116698483666,0.0,26.704116698483666,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,9.3,0.0,0.0,9.3,0.0,0.0,1.5,0.0,0.0,0.0,0.0,1.5,1.0
27.76586362182434,0.0,27.76586362182434,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,9.350000000000001,0.0,0.0,9.350000000000001,0.0,0.0,1.6,0.0,0.0,0.0,0.0,1.6,1.0
32.40960064669973,0.0,32.40960064669973,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,9.400000000000002,0.0,0.0,9.400000000000002,0.0,0.0,1.7,0.0,0.0,0.0,0.0,1.7,1.0
27.0053941451754,0.0,27.0053941451754,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,9.450000000000003,0.0,0.0,9.450000000000003,0.0,0.0,1.8,0.0,0.0,0.0,0.0,1.8,1.0
29.288508148280044,0.0,29.288508148280044,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,9.500000000000004,0.0,0.0,9.500000000000004,0.0,0.0,1.9,0.0,0.0,0.0,0.0,1.9,1.0
23.007922511629893,0.0,23.007922511629893,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,9.550000000000004,0.0,0.0,9.550000000000004,0.0,0.0,1.5,0.0,0.0,0.0,0.0,1.5,1.0
30.86503981480634,0.0,30.86503981480634,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,9.3,0.0,0.0,9.3,0.0,0.0,1.6,0.0,0.0,0.0,0.0,1.6,1.0
27.3037786578138,0.0,27.3037786578138,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,9.350000000000001,0.0,0.0,9.350000000000001,0.0,0.0,1.7,0.0,0.0,0.0,0.0,1.7,1.0
32.21292807535098,0.0,32.21292807535098,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,9.400000000000002,0.0,0.0,9.400000000000002,0.0,0.0,1.8,0.0,0.0,0.0,0.0,1.8,1.0
20.695970853667617,0.0,20.695970853667617,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,9.450000000000003,0.0,0.0,9.450000000000003,0.0,0.0,1.9,0.0,0.0,0.0,0.0,1.9,1.0
27.432837068212137,0.0,27.432837068212137,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,9.500000000000004,0.0,0.0,9.500000000000004,0.0,0.0,1.5,0.0,0.0,0.0,0.0,1.5,1.0
25.48256668957919,0.0,25.48256668957919,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,9.550000000000004,0.0,0.0,9.550000000000004,0.0,0.0,1.6,0.0,0.0,0.0,0.0,1.6,1.0
29.8575248641047,0.0,29.8575248641047,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,9.3,0.0,0.0,9.3,0.0,0.0,1.7,0.0,0.0,0.0,0.0,1.7,1.0
22.276071663437747,0.0,22.276071663437747,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,9.350000000000001,0.0,0.0,9.350000000000001,0.0,0.0,1.8,0.0,0.0,0.0,0.0,1.8,1.0
30.973195372946986,0.0,30.973195372946986,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,9.400000000000002,0.0,0.0,9.400000000000002,0.0,0.0,1.9,0.0,0.0,0.0,0.0,1.9,1.0
25.341095658582123,0.0,25.341095658582123,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,9.450000000000003,0.0,0.0,9.450000000000003,0.0,0.0,1.5,0.0,0.0,0.0,0.0,1.5,1.0
29.296939871660435,0.0,29.296939871660435,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,9.500000000000004,0.0,0.0,9.500000000000004,0.0,0.0,1.6,0.0,0.0,0.0,0.0,1.6,1.0
30.955638163513463,0.0,30.955638163513463,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,9.550000000000004,0.0,0.0,9.550000000000004,0.0,0.0,1.7,0.0,0.0,0.0,0.0,1.7,1.0
27.912885141387733,0.0,27.912885141387733,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,9.3,0.0,0.0,9.3,0.0,0.0,1.8,0.0,0.0,0.0,0.0,1.8,1.0
29.551439612741312,0.0,29.551439612741312,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,9.350000000000001,0.0,0.0,9.350000000000001,0.0,0.0,1.9,0.0,0.0,0.0,0.0,1.9,1.0
