w5脉冲幅值,w5幅值_固定,w5幅值_跳变,w5幅值_滑变,w5幅值_组变,w5幅值_参差,w9脉冲载频,w9载频_固定,w9载频_跳变,w9载频_滑变,w9载频_组变,w9载频_参差,w2重复周期,w2周期_固定,w2周期_跳变,w2周期_滑变,w2周期_组变,w2周期_参差,w4脉冲宽度,w4脉宽_固定,w4脉宽_跳变,w4脉宽_滑变,w4脉宽_组变,w4脉宽_参差,标签
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.96771443799448,0.0,28.96771443799448,0.0,0.0,0.0,9570.0,0.0,0.0,0.0,9570.0,0.0,13.3,0.0,0.0,13.3,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.6,0.0
33.824225742378125,0.0,33.824225742378125,0.0,0.0,0.0,9570.0,0.0,0.0,0.0,9570.0,0.0,13.350000000000001,0.0,0.0,13.350000000000001,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.7,0.0
20.437272576713944,0.0,20.437272576713944,0.0,0.0,0.0,9570.0,0.0,0.0,0.0,9570.0,0.0,13.400000000000002,0.0,0.0,13.400000000000002,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.8,0.0
21.450747735746166,0.0,21.450747735746166,0.0,0.0,0.0,9570.0,0.0,0.0,0.0,9570.0,0.0,13.450000000000003,0.0,0.0,13.450000000000003,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.9,0.0
33.3421272686323,0.0,33.3421272686323,0.0,0.0,0.0,9570.0,0.0,0.0,0.0,9570.0,0.0,13.500000000000004,0.0,0.0,13.500000000000004,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.6,0.0
32.88923790958274,0.0,32.88923790958274,0.0,0.0,0.0,9570.0,0.0,0.0,0.0,9570.0,0.0,13.550000000000004,0.0,0.0,13.550000000000004,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.7,0.0
32.57555895266367,0.0,32.57555895266367,0.0,0.0,0.0,9570.0,0.0,0.0,0.0,9570.0,0.0,13.600000000000005,0.0,0.0,13.600000000000005,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.8,0.0
36.50486718908479,0.0,36.50486718908479,0.0,0.0,0.0,9570.0,0.0,0.0,0.0,9570.0,0.0,13.650000000000006,0.0,0.0,13.650000000000006,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.9,0.0
34.842495232461765,0.0,34.842495232461765,0.0,0.0,0.0,9570.0,0.0,0.0,0.0,9570.0,0.0,13.700000000000006,0.0,0.0,13.700000000000006,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.6,0.0
34.76892127272692,0.0,34.76892127272692,0.0,0.0,0.0,9570.0,0.0,0.0,0.0,9570.0,0.0,13.750000000000007,0.0,0.0,13.750000000000007,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.7,0.0
36.92027489367539,0.0,36.92027489367539,0.0,0.0,0.0,9570.0,0.0,0.0,0.0,9570.0,0.0,13.800000000000008,0.0,0.0,13.800000000000008,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.8,0.0
32.584944406478165,0.0,32.584944406478165,0.0,0.0,0.0,9570.0,0.0,0.0,0.0,9570.0,0.0,13.850000000000009,0.0,0.0,13.850000000000009,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.9,0.0
37.509885174589655,0.0,37.509885174589655,0.0,0.0,0.0,9570.0,0.0,0.0,0.0,9570.0,0.0,13.90000000000001,0.0,0.0,13.90000000000001,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.6,0.0
30.939899073485503,0.0,30.939899073485503,0.0,0.0,0.0,9570.0,0.0,0.0,0.0,9570.0,0.0,13.95000000000001,0.0,0.0,13.95000000000001,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.7,0.0
20.43163368310827,0.0,20.43163368310827,0.0,0.0,0.0,9570.0,0.0,0.0,0.0,9570.0,0.0,14.00000000000001,0.0,0.0,14.00000000000001,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.8,0.0
30.477361987975527,0.0,30.477361987975527,0.0,0.0,0.0,9570.0,0.0,0.0,0.0,9570.0,0.0,14.050000000000011,0.0,0.0,14.050000000000011,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.9,0.0
33.79690852242291,0.0,33.79690852242291,0.0,0.0,0.0,9570.0,0.0,0.0,0.0,9570.0,0.0,14.100000000000012,0.0,0.0,14.100000000000012,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.6,0.0
28.343349947517485,0.0,28.343349947517485,0.0,0.0,0.0,9570.0,0.0,0.0,0.0,9570.0,0.0,14.150000000000013,0.0,0.0,14.150000000000013,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.7,0.0
28.277043657425757,0.0,28.277043657425757,0.0,0.0,0.0,9570.0,0.0,0.0,0.0,9570.0,0.0,14.200000000000014,0.0,0.0,14.200000000000014,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.8,0.0
32.606996664168065,0.0,32.606996664168065,0.0,0.0,0.0,9570.0,0.0,0.0,0.0,9570.0,0.0,14.250000000000014,0.0,0.0,14.250000000000014,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.9,0.0
36.84675990179335,0.0,36.84675990179335,0.0,0.0,0.0,9570.0,0.0,0.0,0.0,9570.0,0.0,14.300000000000015,0.0,0.0,14.300000000000015,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.6,0.0
