w9脉冲幅值,w9幅值_固定,w9幅值_跳变,w9幅值_滑变,w9幅值_组变,w9幅值_参差,w6脉冲载频,w6载频_固定,w6载频_跳变,w6载频_滑变,w6载频_组变,w6载频_参差,w8重复周期,w8周期_固定,w8周期_跳变,w8周期_滑变,w8周期_组变,w8周期_参差,w7脉冲宽度,w7脉宽_固定,w7脉宽_跳变,w7脉宽_滑变,w7脉宽_组变,w7脉宽_参差,标签
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.4111600300907,0.0,58.4111600300907,0.0,0.0,0.0,9760.0,0.0,0.0,0.0,9760.0,0.0,10.3,0.0,0.0,10.3,0.0,0.0,2.6,0.0,0.0,0.0,0.0,2.6,0.0
47.89894886869039,0.0,47.89894886869039,0.0,0.0,0.0,9760.0,0.0,0.0,0.0,9760.0,0.0,10.350000000000001,0.0,0.0,10.350000000000001,0.0,0.0,2.7,0.0,0.0,0.0,0.0,2.7,0.0
48.21201036617035,0.0,48.21201036617035,0.0,0.0,0.0,9760.0,0.0,0.0,0.0,9760.0,0.0,10.400000000000002,0.0,0.0,10.400000000000002,0.0,0.0,2.8,0.0,0.0,0.0,0.0,2.8,0.0
59.42106766639275,0.0,59.42106766639275,0.0,0.0,0.0,9760.0,0.0,0.0,0.0,9760.0,0.0,10.450000000000003,0.0,0.0,10.450000000000003,0.0,0.0,2.9,0.0,0.0,0.0,0.0,2.9,0.0
41.64508947123744,0.0,41.64508947123744,0.0,0.0,0.0,9760.0,0.0,0.0,0.0,9760.0,0.0,10.500000000000004,0.0,0.0,10.500000000000004,0.0,0.0,2.6,0.0,0.0,0.0,0.0,2.6,0.0
57.526566549347265,0.0,57.526566549347265,0.0,0.0,0.0,9760.0,0.0,0.0,0.0,9760.0,0.0,10.550000000000004,0.0,0.0,10.550000000000004,0.0,0.0,2.7,0.0,0.0,0.0,0.0,2.7,0.0
43.189425846073895,0.0,43.189425846073895,0.0,0.0,0.0,9760.0,0.0,0.0,0.0,9760.0,0.0,10.600000000000005,0.0,0.0,10.600000000000005,0.0,0.0,2.8,0.0,0.0,0.0,0.0,2.8,0.0
45.66641536410368,0.0,45.66641536410368,0.0,0.0,0.0,9760.0,0.0,0.0,0.0,9760.0,0.0,10.650000000000006,0.0,0.0,10.650000000000006,0.0,0.0,2.9,0.0,0.0,0.0,0.0,2.9,0.0
45.74626185067472,0.0,45.74626185067472,0.0,0.0,0.0,9760.0,0.0,0.0,0.0,9760.0,0.0,10.700000000000006,0.0,0.0,10.700000000000006,0.0,0.0,2.6,0.0,0.0,0.0,0.0,2.6,0.0
33.67400705081287,0.0,33.67400705081287,0.0,0.0,0.0,9760.0,0.0,0.0,0.0,9760.0,0.0,10.750000000000007,0.0,0.0,10.750000000000007,0.0,0.0,2.7,0.0,0.0,0.0,0.0,2.7,0.0
48.885536419336056,0.0,48.885536419336056,0.0,0.0,0.0,9760.0,0.0,0.0,0.0,9760.0,0.0,10.800000000000008,0.0,0.0,10.800000000000008,0.0,0.0,2.8,0.0,0.0,0.0,0.0,2.8,0.0
35.516003294711034,0.0,35.516003294711034,0.0,0.0,0.0,9760.0,0.0,0.0,0.0,9760.0,0.0,10.850000000000009,0.0,0.0,10.850000000000009,0.0,0.0,2.9,0.0,0.0,0.0,0.0,2.9,0.0
58.295778436832315,0.0,58.295778436832315,0.0,0.0,0.0,9760.0,0.0,0.0,0.0,9760.0,0.0,10.90000000000001,0.0,0.0,10.90000000000001,0.0,0.0,2.6,0.0,0.0,0.0,0.0,2.6,0.0
32.31305080588282,0.0,32.31305080588282,0.0,0.0,0.0,9760.0,0.0,0.0,0.0,9760.0,0.0,10.95000000000001,0.0,0.0,10.95000000000001,0.0,0.0,2.7,0.0,0.0,0.0,0.0,2.7,0.0
58.96345647202634,0.0,58.96345647202634,0.0,0.0,0.0,9760.0,0.0,0.0,0.0,9760.0,0.0,11.00000000000001,0.0,0.0,11.00000000000001,0.0,0.0,2.8,0.0,0.0,0.0,0.0,2.8,0.0
37.919478567557725,0.0,37.919478567557725,0.0,0.0,0.0,9760.0,0.0,0.0,0.0,9760.0,0.0,11.050000000000011,0.0,0.0,11.050000000000011,0.0,0.0,2.9,0.0,0.0,0.0,0.0,2.9,0.0
51.76966531184117,0.0,51.76966531184117,0.0,0.0,0.0,9760.0,0.0,0.0,0.0,9760.0,0.0,11.100000000000012,0.0,0.0,11.100000000000012,0.0,0.0,2.6,0.0,0.0,0.0,0.0,2.6,0.0
34.901721069714725,0.0,34.901721069714725,0.0,0.0,0.0,9760.0,0.0,0.0,0.0,9760.0,0.0,11.150000000000013,0.0,0.0,11.150000000000013,0.0,0.0,2.7,0.0,0.0,0.0,0.0,2.7,0.0
39.58598472609183,0.0,39.58598472609183,0.0,0.0,0.0,9760.0,0.0,0.0,0.0,9760.0,0.0,11.200000000000014,0.0,0.0,11.200000000000014,0.0,0.0,2.8,0.0,0.0,0.0,0.0,2.8,0.0
43.5070745503948,0.0,43.5070745503948,0.0,0.0,0.0,9760.0,0.0,0.0,0.0,9760.0,0.0,11.250000000000014,0.0,0.0,11.250000000000014,0.0,0.0,2.9,0.0,0.0,0.0,0.0,2.9,0.0
57.627088095382994,0.0,57.627088095382994,0.0,0.0,0.0,9760.0,0.0,0.0,0.0,9760.0,0.0,11.300000000000015,0.0,0.0,11.300000000000015,0.0,0.0,2.6,0.0,0.0,0.0,0.0,2.6,0.0
